Title,Authors,Date,Abstract,Url,AwesomeListCategory,Categories,PaperIndex,Affiliation
Social Simulacra: Creating Populated Prototypes for Social Computing Systems,"Joon Sung Park, Lindsay Popowski, Carrie J. Cai, Meredith Ringel Morris, Percy Liang, Michael S. Bernstein",2022.8.8,"Social computing prototypes probe the social behaviors that may
arise in an envisioned system design. This prototyping practice
is currently limited to recruiting small groups of people. Unfortu-
nately, many challenges do not arise until a system is populated
at a larger scale. Can a designer understand how a social system
might behave when populated, and make adjustments to the de-
sign before the system falls prey to such challenges? We intro-
duce social simulacra, a prototyping technique that generates a
breadth of realistic social interactions that may emerge when a so-
cial computing system is populated. Social simulacra take as input
the designer’s description of a community’s design—goal, rules, and
member personas—and produce as output an instance of that design
with simulated behavior, including posts, replies, and anti-social
behaviors. We demonstrate that social simulacra shift the behaviors
that they generate appropriately in response to design changes, and
that they enable exploration of “what if?” scenarios where commu-
nity members or moderators intervene. To power social simulacra,
we contribute techniques for prompting a large language model
to generate thousands of distinct community members and their
social interactions with each other; these techniques are enabled by
the observation that large language models’ training data already
includes a wide variety of positive and negative behavior on social
media platforms. In evaluations, we show that participants are of-
ten unable to distinguish social simulacra from actual community
behavior and that social computing designers successfully refine
their social computing designs when using social simulacra.
",https://arxiv.org/abs/2208.04024,Simulation,Human-Computer Interaction (cs.HC),social_simulacra_creating_populated_20220808,"Stanford University, Google Research"
"StrategyLLM: Large Language Models as Strategy Generators, Executors, Optimizers, and Evaluators for Problem Solving","Chang Gao, Haiyun Jiang, Deng Cai, Shuming Shi, Wai Lam",2023.11.15,"Most existing prompting methods suffer from the issues of generalizability and consistency, as they often rely on instance-specific solutions that may not be applicable to other instances and lack task-level consistency across the selected few-shot examples. To address these limitations, we propose a comprehensive framework, StrategyLLM, allowing LLMs to perform inductive reasoning, deriving general strategies from specific task instances, and deductive reasoning, applying these general strategies to particular task examples, for constructing generalizable and consistent few-shot prompts. It employs four LLM-based agents: strategy generator, executor, optimizer, and evaluator, working together to generate, evaluate, and select promising strategies for a given task. Experimental results demonstrate that StrategyLLM outperforms the competitive baseline CoT-SC that requires human-annotated solutions on 13 datasets across 4 challenging tasks without human involvement, including math reasoning (34.2\% → 38.8\%), commonsense reasoning (70.3\% → 72.5\%), algorithmic reasoning (73.7\% → 85.0\%), and symbolic reasoning (30.0\% → 79.2\%). Further analysis reveals that StrategyLLM is applicable to various LLMs and demonstrates advantages across numerous scenarios.",https://arxiv.org/abs/2311.08803,Organization,Computation and Language (cs.CL),strategyllm_large_language_models_20231115,"The Chinese University of Hong Kong, Sun Yat-sen University, Tencent AI Lab"
The Impact of Language on Arithmetic Proficiency- A Multilingual Investigation with Cross-Agent Checking Computation,"Chung-Chi Chen, Hiroya Takamura, Ichiro Kobayashi, Yusuke Miyao",2024.6.16,"This paper critically examines the arithmetic capabilities of Large Language Models (LLMs), uncovering significant limitations in their performance. Our research reveals a notable decline in accuracy for complex calculations involving large numbers, with addition and subtraction tasks showing varying degrees of proficiency. Additionally, we challenge the notion that arithmetic is language-independent, finding up to a 10% difference in performance across twenty languages. The study also compares self-verification methods with cross-agent collaborations, showing that a single model often outperforms collaborative approaches in basic arithmetic tasks. These findings suggest a need to reassess the effectiveness of LLMs in tasks requiring numerical accuracy and precision.",https://aclanthology.org/2024.naacl-short.53.pdf,Communication,,the_impact_of_language_20240616,"AIST, University of Tokyo"
The Wisdom of Partisan Crowds: Comparing Collective Intelligence in Humans and LLM-based Agents,"Yun-Shiuan Chuang, Siddharth Suresh, Nikunj Harlalka, Agam Goyal, Robert Hawkins, Sijia Yang, Dhavan Shah, Junjie Hu, Timothy T. Rogers",2023.11.16,"Human groups are able to converge on more accurate beliefs through deliberation,
even in the presence of polarization and partisan bias — a phenomenon known as
the “wisdom of partisan crowds.” Generated agents powered by Large Language
Models (LLMs) are increasingly used to simulate human collective behavior, yet
few benchmarks exist for evaluating their dynamics against the behavior of hu-
man groups. In this paper, we examine the extent to which the wisdom of partisan
crowds emerges in groups of LLM-based agents that are prompted to role-play
as partisan personas (e.g., Democrat or Republican). We find that they not only
display human-like partisan biases, but also converge to more accurate beliefs
through deliberation as humans do. We then identify several factors that interfere
with convergence, including the use of chain-of-thought prompt and lack of details
in personas. Conversely, fine-tuning on human data appears to enhance conver-
gence. These findings show the potential and limitations of LLM-based agents as
a model of human collective intelligence.",https://arxiv.org/abs/2311.09665,Simulation,Computation and Language (cs.CL),the_wisdom_of_partisan_20231116,University of Wisconsin-Madison
Theory of Mind for Multi-Agent Collaboration via Large Language Models,"Huao Li, Yu Quan Chong, Simon Stepputtis, Joseph Campbell, Dana Hughes, Michael Lewis, Katia Sycara",2023.10.16,"While Large Language Models (LLMs) have
demonstrated impressive accomplishments in
both reasoning and planning, their abilities
in multi-agent collaborations remains largely
unexplored.
This study evaluates LLM-
based agents in a multi-agent cooperative text
game with Theory of Mind (ToM) inference
tasks, comparing their performance with Multi-
Agent Reinforcement Learning (MARL) and
planning-based baselines. We observed evi-
dence of emergent collaborative behaviors and
high-order Theory of Mind capabilities among
LLM-based agents. Our results reveal limi-
tations in LLM-based agents’ planning opti-
mization due to systematic failures in managing
long-horizon contexts and hallucination about
the task state. We explore the use of explicit
belief state representations to mitigate these is-
sues, finding that it enhances task performance
and the accuracy of ToM inferences for LLM-
based agents.",https://arxiv.org/abs/2310.10701,Communication,Computation and Language (cs.CL),theory_of_mind_for_20231016,"University of Pittsburgh, Carnegie Mellon University"
To Infinity and Beyond- SHOW-1 and Showrunner Agents in Multi-Agent Simulations,"Philipp Maas, Frank Carey, Chris Wheeler, Edward Saatchi, Pete Billington, Jessica Yaffa Shamash",2023.7.24,"In this work we present our approach to generating high-quality episodic content for IP’s (Intellectual Property) using large language models (LLMs), custom state-of- the art diffusion models and our multi-agent simulation for contextualization, story progression and behavioral control. Powerful LLMs such as GPT-4 were trained on a large corpus of TV show data which lets us believe that with the right guidance users will be able to rewrite entire seasons.""That Is What Entertainment Will Look Like. Maybe people are still upset about the last season of Game of Thrones. Imagine if you could ask your A.I. to make a new ending that goes a different way and maybe even put yourself in there as a main character or something.”. ",https://fablestudio.github.io/showrunner-agents/static/pdfs/To_Infinity_and_Beyond_SHOW-1_And_Showrunner_Agents_in_Multi_Agent_Simulations_v2.pdf,Simulation,,to_infinity_and_beyond_20230724,Fable Studio
Toward Optimal LLM Alignments Using Two-Player Games,"Rui Zheng, Hongyi Guo, Zhihan Liu, Xiaoying Zhang, Yuanshun Yao, Xiaojun Xu, Zhaoran Wang, Zhiheng Xi, Tao Gui, Qi Zhang, Xuanjing Huang, Hang Li, Yang Liu",2024.6.16,"Alignment of large language models is a critical process designed to ensure that
the model’s responses to user prompts accurately reflect human intentions and
adhere to societal values. The standard Reinforcement Learning from Human
Feedback (RLHF) framework primarily focuses on optimizing the performance of
large language models using pre-collected prompts. However, collecting prompts
that provide comprehensive coverage is both tedious and challenging, and often
fails to include scenarios that LLMs need to improve on the most. In this paper,
we investigate alignment through the lens of two-agent games, involving iterative
interactions between an adversarial and a defensive agent. The adversarial agent’s
task at each step is to generate prompts that expose the weakness of the defensive
agent. In return, the defensive agent seeks to improve its responses to these newly
identified prompts it “struggled"" with, based on feedback from the reward model.
We theoretically demonstrate that this iterative reinforcement learning optimization
converges to a Nash Equilibrium for the game induced by the agents. Experi-
mental results in safety scenarios demonstrate that learning in such a competitive
environment not only fully trains agents but also leads to policies with enhanced
generalization capabilities for both adversarial and defensive agents. Our code is
released at https://github.com/ruizheng20/gpo.",https://arxiv.org/abs/2406.10977,Communication,Computation and Language (cs.CL),toward_optimal_llm_alignments_20240616,"Fudan University, Northwestern University, ByteDance Research"
Towards Detecting LLMs Hallucination via Markov Chain-based Multi-agent Debate Framework,"Xiaoxi Sun, Jinpeng Li, Yan Zhong, Dongyan Zhao, Rui Yan",2024.6.5,"The advent of large language models (LLMs)
has facilitated the development of natural lan-
guage text generation. It also poses unprece-
dented challenges, with content hallucination
emerging as a significant concern. Existing
solutions often involve expensive and complex
interventions during the training process. More-
over, some approaches emphasize problem dis-
assembly while neglecting the crucial valida-
tion process, leading to performance degrada-
tion or limited applications. To overcome these
limitations, we propose a Markov Chain-based
multi-agent debate verification framework to
enhance hallucination detection accuracy in
concise claims. Our method integrates the fact-
checking process, including claim detection,
evidence retrieval, and multi-agent verification.
In the verification stage, we deploy multiple
agents through flexible Markov Chain-based
debates to validate individual claims, ensuring
meticulous verification outcomes. Experimen-
tal results across three generative tasks demon-
strate that our approach achieves significant
improvements over baselines.",https://arxiv.org/abs/2406.03075,Communication,Computation and Language (cs.CL),towards_detecting_llms_hallucination_20240605,"Peking University, Renmin University of China"
TraveLER: A Multi-LMM Agent Framework for Video Question-Answering,"Chuyi Shang, Amos You, Sanjay Subramanian, Trevor Darrell, Roei Herzig",2024.4.1,"Recently, Large Multimodal Models (LMMs) have made significant progress
in video question-answering using a frame-wise approach by leveraging
large-scale, image-based pretraining in a zero-shot manner. While image-
based methods for videos have shown impressive performance, a current
limitation is that they often overlook how key timestamps are selected and
cannot adjust when incorrect timestamps are identified. Moreover, they are
unable to extract details relevant to the question, instead providing general
descriptions of the frame. To overcome this, we design a multi-LMM agent
framework that travels along the video, iteratively collecting relevant in-
formation from keyframes through interactive question-asking until there
is sufficient information to answer the question. Specifically, we propose
TraveLER, a model that can create a plan to “Traverse” through the video,
ask questions about individual frames to “Locate” and store key informa-
tion, and then “Evaluate” if there is enough information to answer the
question. Finally, if there is not enough information, our method is able to
“Replan” based on its collected knowledge. Through extensive experiments,
we find that the proposed TraveLER approach improves performance on
several video question-answering benchmarks, such as NExT-QA, STAR,
and Perception Test, without the need to fine-tune on specific datasets.",https://arxiv.org/abs/2404.01476,Organization,Computer Vision and Pattern Recognition (cs.CV),traveler_a_multi-lmm_agent_20240401,"University of California, Berkeley"
Unleashing the Emergent Cognitive Synergy in Large Language Models: A Task-Solving Agent through Multi-Persona Self-Collaboration,"Zhenhailong Wang, Shaoguang Mao, Wenshan Wu, Tao Ge, Furu Wei, Heng Ji",2023.7.11,"Human intelligence thrives on cognitive syn-
ergy, where collaboration among different
minds yield superior outcomes compared to iso-
lated individuals. In this work, we propose Solo
Performance Prompting (SPP), which trans-
forms a single LLM into a cognitive synergist
by engaging in multi-turn self-collaboration
with multiple personas.
A cognitive syner-
gist is an intelligent agent that collaboratively
combines multiple minds’ strengths and knowl-
edge to enhance problem-solving in complex
tasks. By dynamically identifying and simu-
lating different personas based on task inputs,
SPP unleashes the potential of cognitive syn-
ergy in LLMs. Our in-depth analysis shows
that assigning multiple fine-grained personas
in LLMs improves problem-solving abilities
compared to using a single or fixed number
of personas. We evaluate SPP on three chal-
lenging tasks: Trivia Creative Writing, Code-
names Collaborative, and Logic Grid Puzzle,
encompassing both knowledge-intensive and
reasoning-intensive types. Unlike previous
works, such as Chain-of-Thought, that solely
enhance the reasoning abilities in LLMs, ex-
perimental results demonstrate that SPP effec-
tively reduces factual hallucination, and main-
tains strong reasoning capabilities. Addition-
ally, comparative experiments show that cog-
nitive synergy only emerges in GPT-4 and
does not appear in less capable models, such
as GPT-",https://arxiv.org/abs/2307.05300,Organization,Artificial Intelligence (cs.AI),unleashing_the_emergent_cognitive_20230711,"University of Illinois Urbana-Champaign, Microsoft Research Asia"
Unveiling the Truth and Facilitating Change: Towards Agent-based Large-scale Social Movement Simulation,"Xinyi Mou, Zhongyu Wei, Xuanjing Huang",2024.2.26,"Social media has emerged as a cornerstone of
social movements, wielding significant influ-
ence in driving societal change. Simulating
the response of the public and forecasting the
potential impact has become increasingly im-
portant. However, existing methods for simu-
lating such phenomena encounter challenges
concerning their efficacy and efficiency in cap-
turing the behaviors of social movement par-
ticipants. In this paper, we introduce a hybrid
framework HiSim for social media user simu-
lation, wherein users are categorized into two
types. Core users are driven by Large Lan-
guage Models, while numerous ordinary users
are modeled by deductive agent-based models.
We further construct a Twitter-like environment
to replicate their response dynamics following
trigger events. Subsequently, we develop a
multi-faceted benchmark SoMoSiMu-Bench
for evaluation and conduct comprehensive ex-
periments across real-world datasets. Exper-
imental results demonstrate the effectiveness
and flexibility of our method",https://arxiv.org/abs/2402.16333,Simulation,Computers and Society (cs.CY),unveiling_the_truth_and_20240226,"Fudan University, Shanghai Collaborative Innovation Center of Intelligent Visual Computing"
User Behavior Simulation with Large Language Model based Agents,"Lei Wang, Jingsen Zhang, Hao Yang, Zhiyuan Chen, Jiakai Tang, Zeyu Zhang, Xu Chen, Yankai Lin, Ruihua Song, Wayne Xin Zhao, Jun Xu, Zhicheng Dou, Jun Wang, Ji-Rong Wen",2023.6.5,"Simulating high quality user behavior data has always been a fundamental problem in human-centered applications, where the major difficulty originates from the intricate mechanism of human decision process. Recently, substantial evidences have suggested that by learning huge amounts of web knowledge, large language models (LLMs) can achieve human-like intelligence. We believe these models can provide significant opportunities to more believable user behavior simulation. To inspire such direction, we propose an LLM-based agent framework and design a sandbox environment to simulate real user behaviors. Based on extensive experiments, we find that the simulated behaviors of our method are very close to the ones of real humans. Concerning potential applications, we simulate and study two social phenomenons including (1) information cocoons and (2) user conformity behaviors. This research provides novel simulation paradigms for human-centered applications.",https://arxiv.org/abs/2306.02552,Organization,Information Retrieval (cs.IR),user_behavior_simulation_with_20230605,"Renmin University of China, Beijing Key Laboratory of Big Data Management and Analysis Methods, University College London"
User Behavior Simulation with Large Language Model based Agents,"Lei Wang, Jingsen Zhang, Hao Yang, Zhiyuan Chen, Jiakai Tang, Zeyu Zhang, Xu Chen, Yankai Lin, Ruihua Song, Wayne Xin Zhao, Jun Xu, Zhicheng Dou, Jun Wang, Ji-Rong Wen",2023.6.5,"Simulating high quality user behavior data has always been a fundamental problem in human-centered applications, where the major difficulty originates from the intricate mechanism of human decision process. Recently, substantial evidences have suggested that by learning huge amounts of web knowledge, large language models (LLMs) can achieve human-like intelligence. We believe these models can provide significant opportunities to more believable user behavior simulation. To inspire such direction, we propose an LLM-based agent framework and design a sandbox environment to simulate real user behaviors. Based on extensive experiments, we find that the simulated behaviors of our method are very close to the ones of real humans. Concerning potential applications, we simulate and study two social phenomenons including (1) information cocoons and (2) user conformity behaviors. This research provides novel simulation paradigms for human-centered applications.",https://arxiv.org/abs/2306.02552,Simulation,Information Retrieval (cs.IR),user_behavior_simulation_with_20230605,"Renmin University of China, Beijing Key Laboratory of Big Data Management and Analysis Methods, University College London"
Using Large Language Models to Simulate Multiple Humans and Replicate Human Subject Studies,"Gati Aher, Rosa I. Arriaga, Adam Tauman Kalai",2022.8.18,"We introduce a new type of test, called a Turing Experiment (TE), for evaluating to what extent a given language model, such as GPT models, can simulate different aspects of human behavior. A TE can also reveal consistent distortions in a language model's simulation of a specific human behavior. Unlike the Turing Test, which involves simulating a single arbitrary individual, a TE requires simulating a representative sample of participants in human subject research. We carry out TEs that attempt to replicate well-established findings from prior studies. We design a methodology for simulating TEs and illustrate its use to compare how well different language models are able to reproduce classic economic, psycholinguistic, and social psychology experiments: Ultimatum Game, Garden Path Sentences, Milgram Shock Experiment, and Wisdom of Crowds. In the first three TEs, the existing findings were replicated using recent models, while the last TE reveals a ""hyper-accuracy distortion"" present in some language models (including ChatGPT and GPT-4), which could affect downstream applications in education and the arts.",https://arxiv.org/abs/2208.10264,Simulation,Computation and Language (cs.CL),using_large_language_models_20220818,"Olin College of Engineering, Georgia Tech, Microsoft Research"
War and Peace (WarAgent): Large Language Model-based Multi-Agent Simulation of World Wars,"Wenyue Hua, Lizhou Fan, Lingyao Li, Kai Mei, Jianchao Ji, Yingqiang Ge, Libby Hemphill, Yongfeng Zhang",2023.11.28,"Can we avoid wars at the crossroads of history? This question has been pursued by
individuals, scholars, policymakers, and organizations throughout human history.
In this research, we attempt to answer the question based on the recent advances
of Artificial Intelligence (AI) and Large Language Models (LLMs). We propose
WarAgent, an LLM-powered multi-agent AI system, to simulate the participating
countries, their decisions, and the consequences, in historical international conflicts,
including the World War I (WWI), the World War II (WWII), and the Warring
States Period (WSP) in Ancient China. By evaluating the simulation effectiveness,
we examine the advancements and limitations of cutting-edge AI systems’ abilities
in studying complex collective human behaviors such as international conflicts
under diverse settings. In these simulations, the emergent interactions among
agents also offer a novel perspective for examining the triggers and conditions that
lead to war. Our findings offer data-driven and AI-augmented insights that can
redefine how we approach conflict resolution and peacekeeping strategies. The
implications stretch beyond historical analysis, offering a blueprint for using AI to
understand human history and possibly prevent future international conflicts. Code
and data are available at https://github.com/agiresearch/WarAgent.",https://arxiv.org/abs/2311.17227,Simulation,Artificial Intelligence (cs.AI),war_and_peace_(waragent)_20231128,Rutgers University
War and Peace (WarAgent): Large Language Model-based Multi-Agent Simulation of World Wars,"Wenyue Hua, Lizhou Fan, Lingyao Li, Kai Mei, Jianchao Ji, Yingqiang Ge, Libby Hemphill, Yongfeng Zhang",2023.11.28,"Can we avoid wars at the crossroads of history? This question has been pursued by
individuals, scholars, policymakers, and organizations throughout human history.
In this research, we attempt to answer the question based on the recent advances
of Artificial Intelligence (AI) and Large Language Models (LLMs). We propose
WarAgent, an LLM-powered multi-agent AI system, to simulate the participating
countries, their decisions, and the consequences, in historical international conflicts,
including the World War I (WWI), the World War II (WWII), and the Warring
States Period (WSP) in Ancient China. By evaluating the simulation effectiveness,
we examine the advancements and limitations of cutting-edge AI systems’ abilities
in studying complex collective human behaviors such as international conflicts
under diverse settings. In these simulations, the emergent interactions among
agents also offer a novel perspective for examining the triggers and conditions that
lead to war. Our findings offer data-driven and AI-augmented insights that can
redefine how we approach conflict resolution and peacekeeping strategies. The
implications stretch beyond historical analysis, offering a blueprint for using AI to
understand human history and possibly prevent future international conflicts. Code
and data are available at https://github.com/agiresearch/WarAgent.",https://arxiv.org/abs/2311.17227,Organization,Artificial Intelligence (cs.AI),war_and_peace_(waragent)_20231128,Rutgers University
